K,rep,method,error_P,error_Theta,error_B,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec,sign_draw_omega_sec,sign_embedding_dim,sign_power_parameter,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec
6,11,SIGN,16.655868548291995,3.0052083333333335,0.06952847254001338,0.2934614580590278,0.022548750042915344,0.1947817918844521,,,,,,,,,0.2934614580590278,0.29345416836440563,7.289694622159004e-06,0.5107919999863952,,,,,,,,,,0.0001408339012414217,16.0,2.0,0.009003542130813003,0.008399959187954664,0.0009945828933268785,0.00010866601951420307,3.3167190849781036e-05,0.2747734170407057
6,12,SIGN,17.106203180056667,2.4270833333333335,0.07279119687303279,0.29223966714926064,0.02461925009265542,0.17832858301699162,,,,,,,,,0.29223966714926064,0.2922331248410046,6.542308256030083e-06,0.4951875002589077,,,,,,,,,,8.904212154448032e-05,16.0,2.0,0.008721041958779097,0.007522040978074074,0.0023301660548895597,7.66250304877758e-05,1.2416858226060867e-05,0.27348179183900356
6,13,SIGN,16.170633290271976,2.494791666666667,0.06516772089836304,0.21305120899342,0.018574916990473866,0.17443829192779958,,,,,,,,,0.21305120899342,0.21304316679015756,8.042203262448311e-06,0.40606441791169345,,,,,,,,,,0.00013112486340105534,16.0,2.0,0.012004625052213669,0.007134875049814582,0.0018270418513566256,0.00011170795187354088,3.591715358197689e-05,0.1917978748679161
6,14,SIGN,16.037648742228896,2.2395833333333335,0.06262047423026165,0.32138500013388693,0.02527195797301829,0.17774395900778472,,,,,,,,,0.32138500013388693,0.32137533207423985,9.668059647083282e-06,0.52440091711469,,,,,,,,,,0.00015058298595249653,16.0,2.0,0.0159190830308944,0.009896457893773913,0.0030911669600754976,0.00017625000327825546,3.8790982216596603e-05,0.2921030002180487
6,15,SIGN,17.493244317305486,2.8541666666666665,0.0679837117451993,0.2846843749284744,0.017456917092204094,0.20036954199895263,,,,,,,,,0.2846843749284744,0.2846777490340173,6.625894457101822e-06,0.5025108340196311,,,,,,,,,,9.008287452161312e-05,16.0,2.0,0.00871350010856986,0.0054613330867141485,0.0024365419521927834,0.00013833306729793549,3.058300353586674e-05,0.2678073749411851
6,16,SIGN,17.9212697383081,2.979166666666667,0.07116633291698055,0.29385420796461403,0.020872750086709857,0.20175470784306526,,,,,,,,,0.29385420796461403,0.29384545725770295,8.750706911087036e-06,0.5164816658943892,,,,,,,,,,0.00015329103916883469,16.0,2.0,0.004201957955956459,0.007684583077207208,0.0005816658958792686,7.366714999079704e-05,1.2625008821487427e-05,0.2811376671306789
6,17,SIGN,16.930815951958152,2.5729166666666665,0.06266431613106493,0.25263762497343123,0.021167000057175756,0.17686070897616446,,,,,,,,,0.25263762497343123,0.2526291240938008,8.500879630446434e-06,0.45066533400677145,,,,,,,,,,0.0001338329166173935,16.0,2.0,0.008243249962106347,0.006957458099350333,0.002817166969180107,0.00013575004413723946,2.9208138585090637e-05,0.23431245796382427
6,18,SIGN,16.284650657942557,2.7135416666666665,0.0662300997694921,0.2358071249909699,0.024396958062425256,0.16451487503945827,,,,,,,,,0.2358071249909699,0.23580029141157866,6.833579391241074e-06,0.4247189580928534,,,,,,,,,,9.204121306538582e-05,16.0,2.0,0.005364249926060438,0.007432000013068318,0.001006874954327941,6.962521001696587e-05,1.2875068932771683e-05,0.22182262502610683
6,19,SIGN,16.77854457025575,3.2916666666666665,0.06782729231316814,0.29359795805066824,0.015320250065997243,0.18224749993532896,,,,,,,,,0.29359795805066824,0.29359179362654686,6.164424121379852e-06,0.49116570805199444,,,,,,,,,,7.91249331086874e-05,16.0,2.0,0.005301959114149213,0.010985916946083307,0.0005199168808758259,7.158401422202587e-05,1.2249918654561043e-05,0.27662104181945324
6,20,SIGN,17.527965788535102,3.1614583333333335,0.0677801980247408,0.251923416974023,0.020232749870046973,0.19440133403986692,,,,,,,,,0.251923416974023,0.25191704160533845,6.375368684530258e-06,0.4665575008839369,,,,,,,,,,8.699996396899223e-05,16.0,2.0,0.005775917088612914,0.0078682079911232,0.0028886247891932726,7.254187949001789e-05,1.2707896530628204e-05,0.23521204199641943
7,1,SIGN,16.03315569213361,5.061788617886178,0.08023282699475949,0.2577133330050856,0.0199628749396652,0.211690166965127,,,,,,,,,0.2577133330050856,0.25770750013180077,5.832873284816742e-06,0.4893663749098778,,,,,,,,,,8.26660543680191e-05,17.0,2.0,0.009567708009853959,0.00809991592541337,0.0022756250109523535,0.00012008403427898884,4.129204899072647e-05,0.23752020904794335
7,2,SIGN,14.968907530758685,4.4976718403547675,0.07281187015512666,0.253437832929194,0.019156958907842636,0.19348937505856156,,,,,,,,,0.253437832929194,0.25343062449246645,7.208436727523804e-06,0.4660841668955982,,,,,,,,,,8.312496356666088e-05,17.0,2.0,0.006033625220879912,0.005362041061744094,0.0018828751053661108,0.0005381249357014894,1.770816743373871e-05,0.23951312503777444
7,3,SIGN,15.141261528111656,4.260569105691057,0.07139563195581974,0.2879949158523232,0.020930167054757476,0.22309179115109146,,,,,,,,,0.2879949158523232,0.2879877486266196,7.167225703597069e-06,0.5320168740581721,,,,,,,,,,8.479109965264797e-05,17.0,2.0,0.0032242501620203257,0.008107125060632825,0.0015539159066975117,0.00016195815987884998,3.937515430152416e-05,0.2748163330834359
7,4,SIGN,15.501565963857452,4.418181818181818,0.07433164774230161,0.29880062490701675,0.02070083306171,0.1752736249472946,,,,,,,,,0.29880062490701675,0.2987923342734575,8.29063355922699e-06,0.49477508291602135,,,,,,,,,,9.791599586606026e-05,17.0,2.0,0.007954959059134126,0.005840917117893696,0.0010829169768840075,9.520910680294037e-05,1.850002445280552e-05,0.2837019159924239
7,5,SIGN,15.890984089744423,4.756873614190688,0.07551234527467564,0.2936072910670191,0.021176875103265047,0.19295183313079178,,,,,,,,,0.2936072910670191,0.2936002491042018,7.041962817311287e-06,0.5077359993010759,,,,,,,,,,8.399994112551212e-05,17.0,2.0,0.010890500154346228,0.008965292014181614,0.0006985410582274199,0.00010333303362131119,1.6541918739676476e-05,0.27284204098396003
7,6,SIGN,15.434210687051289,4.163229859571324,0.07491518723865251,0.2847712088841945,0.0232591659296304,0.19950829190202057,,,,,,,,,0.2847712088841945,0.28476245887577534,8.750008419156075e-06,0.5075386667158455,,,,,,,,,,9.929202497005463e-05,17.0,2.0,0.008372291922569275,0.005468625109642744,0.0007125830743461847,9.320885874330997e-05,1.6249949112534523e-05,0.27000020793639123
7,7,SIGN,15.862327530576593,4.830524759793052,0.0749139731771345,0.2869881670922041,0.023341791005805135,0.20662791607901454,,,,,,,,,0.2869881670922041,0.2869799982290715,8.168863132596016e-06,0.5169578741770238,,,,,,,,,,0.00014341599307954311,17.0,2.0,0.007880083052441478,0.007078125141561031,0.0014545000158250332,7.13749323040247e-05,1.5041092410683632e-05,0.2703374580014497
7,8,SIGN,15.281988739492146,4.40439763488544,0.06801807563329182,0.28696441696956754,0.01937100011855364,0.19135233387351036,,,,,,,,,0.28696441696956754,0.2869574998039752,6.917165592312813e-06,0.49768775096163154,,,,,,,,,,8.395779877901077e-05,17.0,2.0,0.0049770420882850885,0.008528624894097447,0.0037369171623140574,7.43749551475048e-05,1.4916062355041504e-05,0.2695416668429971
7,9,SIGN,15.211671093791566,4.419068736141906,0.07383189088015485,0.2962240839842707,0.023104708874598145,0.17528058285824955,,,,,,,,,0.2962240839842707,0.29621662595309317,7.458031177520752e-06,0.4946093757171184,,,,,,,,,,8.483394049108028e-05,17.0,2.0,0.006741833873093128,0.008503250079229474,0.0011225410271435976,6.862496957182884e-05,1.4666933566331863e-05,0.27968087512999773
7,10,SIGN,15.97628444248661,4.97549889135255,0.07507877250292871,0.29021620796993375,0.01571279182098806,0.2156309171114117,,,,,,,,,0.29021620796993375,0.2902112896554172,4.918314516544342e-06,0.5215599169023335,,,,,,,,,,8.183298632502556e-05,17.0,2.0,0.011758374981582165,0.008320458931848407,0.0009374578949064016,6.85409177094698e-05,1.4415942132472992e-05,0.26903020800091326
7,11,SIGN,15.342678538016616,4.551515151515152,0.07506936279971056,0.2745656669139862,0.017051709117367864,0.2043685419484973,,,,,,,,,0.2745656669139862,0.2745562079362571,9.458977729082108e-06,0.49598591797985137,,,,,,,,,,0.0001525420229882002,17.0,2.0,0.007870707893744111,0.006788749946281314,0.0013020001351833344,0.00015129102393984795,3.50000336766243e-05,0.2582559168804437
7,12,SIGN,15.61212885094411,4.721286031042129,0.07624667519744771,0.28212383296340704,0.020402041031047702,0.18932174984365702,,,,,,,,,0.28212383296340704,0.28211737563833594,6.45732507109642e-06,0.49184762383811176,,,,,,,,,,8.200015872716904e-05,17.0,2.0,0.007018791977316141,0.009424833115190268,0.002178833121433854,0.0001263751182705164,3.650016151368618e-05,0.2632500419858843
7,13,SIGN,15.263930199336595,4.544974131559497,0.07563562286798356,0.26104529201984406,0.017790375044569373,0.2195360839832574,,,,,,,,,0.26104529201984406,0.26103745913133025,7.832888513803482e-06,0.49837175104767084,,,,,,,,,,0.00016170809976756573,17.0,2.0,0.007767124800011516,0.009026625193655491,0.0008992920629680157,0.00022062496282160282,4.75000124424696e-05,0.2429145839996636
7,14,SIGN,15.95677194958183,4.333665927568366,0.07465977684380823,0.27853387501090765,0.019298041006550193,0.20316470810212195,,,,,,,,,0.27853387501090765,0.2785257080104202,8.167000487446785e-06,0.5009966241195798,,,,,,,,,,9.6083153039217e-05,17.0,2.0,0.0074757919646799564,0.005230624927207828,0.002368208020925522,7.295794785022736e-05,1.4791963621973991e-05,0.2632672500330955
7,15,SIGN,15.934303987746947,4.635476718403547,0.07233311869540338,0.2790330001153052,0.022749749943614006,0.1877322499640286,,,,,,,,,0.2790330001153052,0.2790259988978505,7.00121745467186e-06,0.4895150000229478,,,,,,,,,,8.479086682200432e-05,17.0,2.0,0.008566583041101694,0.0069188340567052364,0.0006843330338597298,7.7791977673769e-05,1.5207799151539803e-05,0.26267845812253654
7,16,SIGN,15.85622337425248,4.51489283074649,0.07353258350043895,0.27046904107555747,0.018779416102916002,0.17716358415782452,,,,,,,,,0.27046904107555747,0.2704597101546824,9.33092087507248e-06,0.466412041336298,,,,,,,,,,9.433389641344547e-05,17.0,2.0,0.006785250036045909,0.009692125022411346,0.004646583925932646,0.0001568750012665987,3.650016151368618e-05,0.24904804211109877
7,17,SIGN,15.910372011225077,4.56289726533629,0.06907402444133981,0.23987250006757677,0.019628165988251567,0.17372154095210135,,,,,,,,,0.23987250006757677,0.23986504203639925,7.458031177520752e-06,0.4332222070079297,,,,,,,,,,9.15410928428173e-05,17.0,2.0,0.007971083046868443,0.007645417004823685,0.0030690841376781464,0.00011129188351333141,1.5582889318466187e-05,0.22096104198135436
7,18,SIGN,14.651217658407532,3.8771618625277164,0.06867114776811581,0.2862513340078294,0.02113649994134903,0.20111245894804597,,,,,,,,,0.2862513340078294,0.28624500101432204,6.332993507385254e-06,0.5085002928972244,,,,,,,,,,0.00014641694724559784,17.0,2.0,0.005183875095099211,0.004760999931022525,0.000945208827033639,6.141699850559235e-05,1.4750054106116295e-05,0.27513233316130936
7,19,SIGN,15.722047051602441,5.060975609756098,0.0754065877730051,0.20866804104298353,0.0204989998601377,0.20132462494075298,,,,,,,,,0.20866804104298353,0.2086581247858703,9.916257113218307e-06,0.4304916658438742,,,,,,,,,,0.00011520786210894585,17.0,2.0,0.00874633388593793,0.005343541037291288,0.005815957905724645,7.654097862541676e-05,1.6709091141819954e-05,0.18854383402504027
7,20,SIGN,15.371347594850175,4.556430155210643,0.0755956868785941,0.2574249159079045,0.020418167114257812,0.16110149980522692,,,,,,,,,0.2574249159079045,0.25741833355277777,6.582355126738548e-06,0.43894458282738924,,,,,,,,,,0.00014791591092944145,17.0,2.0,0.013451875187456608,0.006270333891734481,0.0019692908972501755,7.641687989234924e-05,1.6666948795318604e-05,0.2354858338367194
8,1,SIGN,15.7681574155322,5.791666666666666,0.07984160465013238,0.2925085420720279,0.020631375024095178,0.18814012501388788,,,,,,,,,0.2925085420720279,0.2925026237498969,5.918322131037712e-06,0.501280042110011,,,,,,,,,,8.691614493727684e-05,18.0,2.0,0.012116708094254136,0.008774250047281384,0.0006029577925801277,7.716682739555836e-05,1.7999904230237007e-05,0.27082662493921816
8,2,SIGN,15.284909709971542,5.986111111111111,0.07945010131771431,0.298192041227594,0.021544083021581173,0.18146420805715024,,,,,,,,,0.298192041227594,0.29818349750712514,8.543720468878746e-06,0.5012003323063254,,,,,,,,,,9.391619823873043e-05,18.0,2.0,0.009468666044995189,0.008143250131979585,0.002546333009377122,0.00015658303163945675,3.3291056752204895e-05,0.27774145803414285
8,3,SIGN,16.013284832590333,6.138888888888889,0.07745108390102767,0.2958949999883771,0.022828042041510344,0.2025760831311345,,,,,,,,,0.2958949999883771,0.2958865840919316,8.415896445512772e-06,0.521299125161022,,,,,,,,,,0.00010708300396800041,18.0,2.0,0.0066576250828802586,0.005978333996608853,0.002576791914179921,9.958306327462196e-05,1.5709083527326584e-05,0.2804514579474926
8,4,SIGN,15.23717438421689,6.027777777777777,0.08140946256484116,0.2829239589627832,0.020869625033810735,0.19847350008785725,,,,,,,,,0.2829239589627832,0.28291754075326025,6.41820952296257e-06,0.5022670840844512,,,,,,,,,,8.7750144302845e-05,18.0,2.0,0.005930208833888173,0.004523749928921461,0.0016472910065203905,8.645793423056602e-05,1.5208031982183456e-05,0.27062687487341464
8,5,SIGN,14.589264900159483,5.604166666666667,0.08292966146630423,0.2405943339690566,0.02408187510445714,0.2115939159411937,,,,,,,,,0.2405943339690566,0.24058670736849308,7.6266005635261536e-06,0.47627012501470745,,,,,,,,,,0.00015658303163945675,18.0,2.0,0.007460624910891056,0.004447416169568896,0.0032930001616477966,0.0001216670498251915,3.258301876485348e-05,0.22507483302615583
8,6,SIGN,16.104865063785002,6.124999999999999,0.08155415097265929,0.29287770786322653,0.015110832871869206,0.22872983291745186,,,,,,,,,0.29287770786322653,0.29286858323030174,9.12463292479515e-06,0.5367183736525476,,,,,,,,,,0.00011379201896488667,18.0,2.0,0.0076008751057088375,0.004982250044122338,0.0012914161197841167,0.00013154186308383942,4.441593773663044e-05,0.2787042921409011
8,7,SIGN,15.253183488695909,6.006944444444445,0.07802301100365079,0.2929445840418339,0.018508957931771874,0.19082041690126061,,,,,,,,,0.2929445840418339,0.29293570877052844,8.875271305441856e-06,0.5022739588748664,,,,,,,,,,0.0001489589922130108,18.0,2.0,0.00831170892342925,0.008433167124167085,0.0011071250773966312,0.0001329157967120409,3.6499928683042526e-05,0.2747653329279274
8,8,SIGN,14.740570711377293,5.993055555555555,0.08027622352970579,0.2659247920382768,0.020096000051125884,0.17993237497285008,,,,,,,,,0.2659247920382768,0.2659183342475444,6.457790732383728e-06,0.46595316706225276,,,,,,,,,,9.158416651189327e-05,18.0,2.0,0.01035016612149775,0.005518791964277625,0.0023962499108165503,0.00012083398178219795,3.337510861456394e-05,0.24740733299404383
8,9,SIGN,14.654217995506785,5.826388888888889,0.08025087587983759,0.26101604220457375,0.023313333047553897,0.18815120798535645,,,,,,,,,0.26101604220457375,0.26100858207792044,7.460126653313637e-06,0.4724805832374841,,,,,,,,,,0.00010029086843132973,18.0,2.0,0.003413582919165492,0.00884445896372199,0.0016404581256210804,0.00012120814062654972,3.987504169344902e-05,0.24684870801866055
8,10,SIGN,14.271253345864677,6.180555555555555,0.0749253638283836,0.29719237494282424,0.02024570805951953,0.20142345782369375,,,,,,,,,0.29719237494282424,0.29718616558238864,6.209360435605049e-06,0.5188615408260375,,,,,,,,,,8.754199370741844e-05,18.0,2.0,0.006999207893386483,0.006780500058084726,0.000655332813039422,6.524985656142235e-05,1.3375189155340195e-05,0.2825849577784538
8,11,SIGN,15.3166966520152,6.048611111111111,0.08020398161457182,0.21449916693381965,0.018557541072368622,0.191576458979398,,,,,,,,,0.21449916693381965,0.2144878760445863,1.1290889233350754e-05,0.4246331669855863,,,,,,,,,,0.00010295910760760307,18.0,2.0,0.008431083057075739,0.006063499953597784,0.002460791962221265,8.020899258553982e-05,1.3707904145121574e-05,0.19733562506735325
8,12,SIGN,14.352819517984651,6.173611111111111,0.07970533338200764,0.27731883293017745,0.02006016601808369,0.19292812515050173,,,,,,,,,0.27731883293017745,0.2773129597771913,5.873152986168861e-06,0.49030712409876287,,,,,,,,,,9.858398698270321e-05,18.0,2.0,0.0039042499847710133,0.007067458936944604,0.001170292031019926,8.262507617473602e-05,1.4749821275472641e-05,0.2649749999400228
8,13,SIGN,15.140106858653713,5.826388888888889,0.07714298987700885,0.29086850001476705,0.018540291115641594,0.25042937509715557,,,,,,,,,0.29086850001476705,0.2908607495483011,7.750466465950012e-06,0.5598381662275642,,,,,,,,,,9.16249118745327e-05,18.0,2.0,0.01049525011330843,0.007189624942839146,0.001472249859943986,0.00012520793825387955,4.0416838601231575e-05,0.2714463749434799
8,14,SIGN,15.539992625956987,5.715277777777778,0.07341289464407133,0.30012079095467925,0.02275437512435019,0.20788195892237127,,,,,,,,,0.30012079095467925,0.3001128756441176,7.915310561656952e-06,0.5307571250014007,,,,,,,,,,8.708285167813301e-05,18.0,2.0,0.00640529184602201,0.0049291669856756926,0.0029703339096158743,0.0001674999948590994,5.1167095080018044e-05,0.28550233296118677
8,15,SIGN,14.560262963642325,6.062499999999998,0.08255912200569696,0.29524058289825916,0.016996166203171015,0.2104764999821782,,,,,,,,,0.29524058289825916,0.2952335011214018,7.081776857376099e-06,0.5227132490836084,,,,,,,,,,9.008403867483139e-05,18.0,2.0,0.008147458080202341,0.006092459196224809,0.001481083920225501,0.00010799989104270935,1.5666009858250618e-05,0.27929874998517334
8,16,SIGN,16.176993909513378,5.625,0.07398191115424257,0.2704732909332961,0.021557792089879513,0.16190141602419317,,,,,,,,,0.2704732909332961,0.2704657930880785,7.497845217585564e-06,0.45393249904736876,,,,,,,,,,0.00010537495836615562,18.0,2.0,0.004580459091812372,0.004308666102588177,0.0015802090056240559,0.0004454581066966057,3.470899537205696e-05,0.2594109168276191
8,17,SIGN,14.95194590599454,5.347222222222222,0.0705380205133983,0.28456154093146324,0.01866020797751844,0.21106166602112353,,,,,,,,,0.28456154093146324,0.2845542917493731,7.249182090163231e-06,0.5142834149301052,,,,,,,,,,9.699980728328228e-05,18.0,2.0,0.011698458110913634,0.00413066684268415,0.00392379192635417,0.0001216670498251915,4.0082959458231926e-05,0.2645426250528544
8,18,SIGN,15.44785122564128,5.763888888888889,0.07589690914441706,0.23386691603809595,0.02111624996177852,0.2088202501181513,,,,,,,,,0.23386691603809595,0.23385878978297114,8.126255124807358e-06,0.4638034161180258,,,,,,,,,,0.00015870784409344196,18.0,2.0,0.007937249960377812,0.00935570802539587,0.0007765830960124731,0.00012145796790719032,4.091695882380009e-05,0.21546816593036056
