K,rep,method,error_P,error_Theta,error_B,time_sec,instance_gen_sec,metric_eval_sec,rp_draw_omega_sec,rp_power_iter_sec,rp_qr_sec,rp_build_core_sec,rp_reconstruct_sec,rp_small_eig_sec,rp_lift_sec,rp_kmeans_sec,algo_total_sec,algo_step_sum_sec,algo_other_sec,pipeline_total_sec,rs_sample_mask_sec,rs_build_sampled_matrix_sec,rs_eig_sec,rs_reconstruct_sec,rs_symmetrize_sec,rs_kmeans_sec,nr_eig_sec,nr_kmeans_sec,nr_copy_sec,cs_draw_hash_sec,cs_embedding_dim,cs_bucket_min_load,cs_bucket_max_load,cs_empty_buckets,cs_initial_multiply_sec,cs_sparse_explicit_sketch_sec,cs_power_iter_sec,cs_qr_sec,cs_build_core_sec,cs_reconstruct_sec,cs_small_eig_sec,cs_lift_sec,cs_kmeans_sec,sign_draw_omega_sec,sign_embedding_dim,sign_power_parameter,sign_subspace_iter_sec,sign_reconstruct_sec,sign_build_core_sec,sign_small_eig_sec,sign_lift_sec,sign_kmeans_sec
7,12,Non-random,21.47366069206882,0.485920177383592,0.008282890462022519,0.4619663749999745,0.015123875000028875,0.18565558299997065,,,,,,,,,0.4619663749999745,0.4619629169999939,3.4579999805828265e-06,0.662745832999974,,,,,,,0.4115223750000041,0.05007387500000959,0.00036666699998022523,,,,,,,,,,,,,,,,,,,,,,,
7,12,CountSketch,16.69930633348692,4.277864005912786,0.0671767065486206,0.11237954199998512,0.015123875000028875,0.17188741699999355,,,,,,,,,0.11237954199998512,0.1151874170000724,0.0,0.29939083400000754,,,,,,,,,,7.66669999734404e-05,17.0,57.0,82.0,0.0,0.0028456670000309714,0.0028456670000309714,0.0031648750000385917,0.002583458000003702,0.0011136659999806398,0.0010951250000061918,0.00044608299998571965,7.475000001022636e-05,0.10094145900001195,,,,,,,,,
7,12,SIGN Bidirectional,15.452400318413389,4.771138211382113,0.07290059179916947,0.12367700000004334,0.015123875000028875,0.1786614999999756,,,,,,,,,0.12367700000004334,0.12366600099994685,1.0999000096489908e-05,0.3174623750000478,,,,,,,,,,,,,,,,,,,,,,,,0.0003368339999951786,17.0,2.0,0.013948083000002498,0.005416749999994863,0.0010441669999750047,0.00036220800001274256,3.662500000700675e-05,0.10252133399995955
7,13,Random Projection,16.37324516936951,3.6021064301552106,0.07106371285942104,0.11999679199999491,0.01483204199996635,0.19190512500000523,0.00023812500000985892,0.0038911660000167103,0.0023624579999932394,0.0009484999999926913,0.0012977079999814123,0.00024095800000623058,3.712500000574437e-05,0.11097212499998932,0.11999679199999491,0.1199881649999952,8.626999999705731e-06,0.3267339589999665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,13,Random Sampling,23.39786423508992,1.8590169992609016,0.030747789783846013,0.19908454099999062,0.01483204199996635,0.20389216700004908,,,,,,,,,0.19908454099999062,0.19907391499992855,1.0626000062075036e-05,0.41780875000000606,0.005229249999956664,0.009180624999999054,0.0983309999999733,0.0008298330000116039,0.0031526660000054108,0.08235054099998251,,,,,,,,,,,,,,,,,,,,,,,,,,
7,13,Non-random,21.335209941108793,0.7046932742054693,0.013449597040560202,0.4836768330000041,0.01483204199996635,0.18891495799999802,,,,,,,,,0.4836768330000041,0.4836707919999981,6.04100000600738e-06,0.6874238329999685,,,,,,,0.4291017919999831,0.05396670800001857,0.000602291999996396,,,,,,,,,,,,,,,,,,,,,,,
7,13,CountSketch,16.563372994898057,4.379342202512935,0.07454644608958585,0.12821166599997014,0.01483204199996635,0.17621483299996044,,,,,,,,,0.12821166599997014,0.13074108400007844,0.0,0.3192585409998969,,,,,,,,,,7.662499996285987e-05,17.0,53.0,84.0,0.0,0.0025663750000148866,0.0025663750000148866,0.003295917000002646,0.002498457999990933,0.001028542000028665,0.001131458000031671,0.00032954199997448086,6.91670000492195e-05,0.1171786250000082,,,,,,,,,
7,13,SIGN Bidirectional,15.455556265258394,4.492091648189209,0.07503642112481808,0.1515520410000022,0.01483204199996635,0.18000079099999766,,,,,,,,,0.1515520410000022,0.15154291800007513,9.122999927058117e-06,0.3463848739999662,,,,,,,,,,,,,,,,,,,,,,,,0.00023841700004822997,17.0,2.0,0.013335084000004827,0.005074750000005679,0.0011082080000051064,0.00039462500001263834,3.6583999985850824e-05,0.1313552500000128
7,14,Random Projection,16.508152968862316,4.034035476718404,0.07190289830540264,0.1338789579999684,0.015121749999991607,0.1763407079999979,0.00024016700001538993,0.004184333000011975,0.0019298749999734355,0.0009377080000376736,0.000903082999968774,0.00024116700001286517,8.525000004055983e-05,0.1253453329999843,0.1338789579999684,0.13386691600004497,1.2041999923440017e-05,0.3253414159999579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,14,Random Sampling,24.215195341369302,1.9020325203252033,0.02967443015814966,0.2051402079999889,0.015121749999991607,0.20564787500001103,,,,,,,,,0.2051402079999889,0.20513108400001556,9.123999973326136e-06,0.4259098329999915,0.005242000000009739,0.009231333999991875,0.10730129200004512,0.0007569580000108544,0.0028438749999963875,0.07975562499996158,,,,,,,,,,,,,,,,,,,,,,,,,,
7,14,Non-random,21.457120216707803,0.61359940872136,0.018670562454346257,0.4734491250000019,0.015121749999991607,0.1857872500000326,,,,,,,,,0.4734491250000019,0.47344566700002133,3.4579999805828265e-06,0.6743581250000261,,,,,,,0.42406958300000497,0.04898312500000657,0.000392959000009796,,,,,,,,,,,,,,,,,,,,,,,
7,14,CountSketch,16.281065026669925,3.8398004434589805,0.07304823560683787,0.1160988749999774,0.015121749999991607,0.1693790830000239,,,,,,,,,0.1160988749999774,0.11843033299993522,0.0,0.3005997079999929,,,,,,,,,,7.654099999854225e-05,17.0,53.0,81.0,0.0,0.0023681249999754073,0.0023681249999754073,0.0032987090000347052,0.002572832999987895,0.0011088339999787422,0.0011747910000394768,0.0004381249999596548,6.633300000657982e-05,0.1049579169999788,,,,,,,,,
7,14,SIGN Bidirectional,16.009082638755203,4.824722838137472,0.07468981640138356,0.12398308299998462,0.015121749999991607,0.17422325000001138,,,,,,,,,0.12398308299998462,0.12397270799993976,1.0375000044859917e-05,0.3133280829999876,,,,,,,,,,,,,,,,,,,,,,,,0.00023754099998996026,17.0,2.0,0.013231416999985868,0.005151834000002964,0.0011009999999487263,0.00039666600002874475,6.495799999584051e-05,0.10378929199998765
7,15,Random Projection,16.497220593965025,4.233887657058389,0.0740946420756321,0.11487137500000699,0.014918792000003123,0.17293662500003393,0.00023441700000148558,0.004117583999970975,0.0024804999999901156,0.0011763329999894268,0.0011223750000226573,0.0003839580000430942,3.591600000163453e-05,0.10531425000004901,0.11487137500000699,0.1148653330000684,6.04199993858856e-06,0.30272679200004404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,15,Random Sampling,23.247119033817448,1.883887657058389,0.03227854548504383,0.20986675000000332,0.014918792000003123,0.2015019589999838,,,,,,,,,0.20986675000000332,0.20985700099998894,9.749000014380726e-06,0.42628750099999024,0.005203584000014416,0.00916370899994945,0.1066667080000343,0.0009053339999809396,0.0031627500000013242,0.0847549160000085,,,,,,,,,,,,,,,,,,,,,,,,,,
7,15,Non-random,21.63339207648222,0.6257945306725794,0.011005416831813997,0.4757491670000036,0.014918792000003123,0.19007466600004363,,,,,,,,,0.4757491670000036,0.47574554199991326,3.625000090323738e-06,0.6807426250000503,,,,,,,0.42188995799995155,0.053487583999981325,0.000367999999980384,,,,,,,,,,,,,,,,,,,,,,,
7,15,CountSketch,16.399909578681626,4.35129342202513,0.07414394095817278,0.13281366700005037,0.014918792000003123,0.18106829100003097,,,,,,,,,0.13281366700005037,0.13517720799995914,0.0,0.32880075000008446,,,,,,,,,,0.00012120799999593146,17.0,55.0,81.0,0.0,0.0023997920000056183,0.0023997920000056183,0.0035594580000406495,0.0025692499999649954,0.0011594589999504024,0.0010688749999872016,0.0002719160000310694,3.7082999995163846e-05,0.12159037499998249,,,,,,,,,
7,15,SIGN Bidirectional,15.665518936936012,3.887509238728751,0.07000475053221819,0.1341786250000041,0.014918792000003123,0.20320629100001497,,,,,,,,,0.1341786250000041,0.1341675419999433,1.1083000060807535e-05,0.3523037080000222,,,,,,,,,,,,,,,,,,,,,,,,0.00024049999996123006,17.0,2.0,0.013749207999978807,0.00513083399999914,0.0009986660000436132,0.00032791699999279444,3.9749999984906026e-05,0.1136806669999828
7,16,Random Projection,16.548144784825652,3.9216925351071694,0.0701477380703106,0.11573874999999134,0.015648707999957878,0.17662104100003262,0.00023837499998080602,0.004032374999951571,0.0024370829999611487,0.001001416999997673,0.0010286659999678704,0.0003634999999917454,6.891700002142898e-05,0.10655516700001044,0.11573874999999134,0.11572549999988269,1.3250000108655513e-05,0.30800849899998184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,16,Random Sampling,23.510404143172195,1.774648928307465,0.028149702864899512,0.20831679100001566,0.015648707999957878,0.20366308300003766,,,,,,,,,0.20831679100001566,0.20830825000001596,8.540999999695487e-06,0.4276285820000112,0.005207583000014893,0.009246791999999004,0.1044736249999687,0.0008467080000400529,0.0028032920000100603,0.08573024999998324,,,,,,,,,,,,,,,,,,,,,,,,,,
7,16,Non-random,21.25517064358578,0.5467849223946785,0.015464587394411977,0.472968332999983,0.015648707999957878,0.18340779200002544,,,,,,,,,0.472968332999983,0.4729646250000883,3.707999894686509e-06,0.6720248329999663,,,,,,,0.42344808300003933,0.049123542000018006,0.0003930000000309519,,,,,,,,,,,,,,,,,,,,,,,
7,16,CountSketch,16.351809345134352,3.6889874353288987,0.07743745785780919,0.11731600000001663,0.015648707999957878,0.17226320899999337,,,,,,,,,0.11731600000001663,0.1196400830000357,0.0,0.3052279169999679,,,,,,,,,,7.437499999696229e-05,17.0,48.0,84.0,0.0,0.0023569169999859696,0.0023569169999859696,0.0034346250000112377,0.0025460829999701673,0.0011551660000463926,0.001122834000000239,0.0004876670000157901,7.808300000533563e-05,0.10602741600001764,,,,,,,,,
7,16,SIGN Bidirectional,15.601393892009797,4.716555801921656,0.07727375872493719,0.1296408329999963,0.015648707999957878,0.17228799999998046,,,,,,,,,0.1296408329999963,0.1296267910000779,1.4041999918390502e-05,0.3175775409999346,,,,,,,,,,,,,,,,,,,,,,,,0.000334792000046491,17.0,2.0,0.013967250000007425,0.005967124999983753,0.0016010830000254828,0.000610875000006672,4.0082999987589574e-05,0.10710558300002049
7,17,Random Projection,16.28460538367418,4.173466371027347,0.06723833284868849,0.1125890410000352,0.015549083999985669,0.17168883400000823,0.00023754099998996026,0.0039895419999993464,0.002490084000044135,0.0011688749999620995,0.001080875000013748,0.00040479199998344484,3.633400001490372e-05,0.10317383300002803,0.1125890410000352,0.11258187600003566,7.164999999531574e-06,0.2998269590000291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,17,Random Sampling,24.90512963357967,2.0478935698447893,0.03520631624815959,0.226916416999984,0.015549083999985669,0.19825304199997618,,,,,,,,,0.226916416999984,0.22690883500001746,7.581999966532749e-06,0.44071854299994584,0.005213500000024851,0.009182667000004585,0.11052454200000739,0.0007702919999701408,0.002789750000033564,0.09842808399997693,,,,,,,,,,,,,,,,,,,,,,,,,,
7,17,Non-random,21.704829172655717,0.6807464892830746,0.009491617090319093,0.474186541999984,0.015549083999985669,0.19146258299997498,,,,,,,,,0.474186541999984,0.47418249800000467,4.0439999793306924e-06,0.6811982089999447,,,,,,,0.423869916000001,0.049917041000014706,0.00039554099998895254,,,,,,,,,,,,,,,,,,,,,,,
7,17,CountSketch,16.936450704245022,3.5721359940872137,0.07359342884813808,0.12445329199999833,0.015549083999985669,0.17782275000001846,,,,,,,,,0.12445329199999833,0.12725645700015775,0.0,0.31782512600000246,,,,,,,,,,8.058299999902374e-05,17.0,55.0,81.0,0.0,0.002839958000038223,0.002839958000038223,0.0035531670000068516,0.0023596249999968677,0.0010645410000051925,0.0010661660000437223,0.0003859589999706259,4.008400003385759e-05,0.11302641600002516,,,,,,,,,
7,17,SIGN Bidirectional,15.61227632978881,4.399482631189948,0.07102872275977651,0.13459154100002024,0.015549083999985669,0.18233724999998913,,,,,,,,,0.13459154100002024,0.13458058099996606,1.0960000054183183e-05,0.33247787499999504,,,,,,,,,,,,,,,,,,,,,,,,0.00023774999999659485,17.0,2.0,0.013726915999995981,0.005065166999997928,0.001520416000005298,0.0004809160000149859,7.670799999459632e-05,0.11347270799996068
7,18,Random Projection,15.471290126482739,2.8625646711012562,0.06528062241886695,0.11168170799999189,0.014866291000032561,0.17539070899999842,0.00024354100003165513,0.003933541000037621,0.0026988750000214168,0.001045457999964583,0.0011343340000280477,0.00033333300001459065,6.725000002916204e-05,0.10221270800002458,0.11168170799999189,0.11166904000015165,1.2667999840232369e-05,0.30193870800002287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,18,Random Sampling,24.27625207456948,2.1080931263858096,0.03806899703648736,0.24834195899995848,0.014866291000032561,0.20211945800002695,,,,,,,,,0.24834195899995848,0.248331500000063,1.0458999895490706e-05,0.465327708000018,0.005214375000036853,0.009261957999967763,0.12943350000000464,0.0010074170000393678,0.0031228750000309446,0.10029137499998342,,,,,,,,,,,,,,,,,,,,,,,,,,
7,18,Non-random,21.32206997331404,0.4495565410199556,0.010232426303854875,0.4826791250000042,0.014866291000032561,0.19713824999996632,,,,,,,,,0.4826791250000042,0.48267504099999314,4.084000011062017e-06,0.6946836660000031,,,,,,,0.429539458000022,0.05274220799998375,0.0003933749999873726,,,,,,,,,,,,,,,,,,,,,,,
7,18,CountSketch,16.8701842603338,3.497930524759793,0.07224993367625202,0.11541695800002572,0.014866291000032561,0.17590945799997826,,,,,,,,,0.11541695800002572,0.1177557920000254,0.0,0.30619270700003653,,,,,,,,,,8.112500000834189e-05,17.0,46.0,77.0,0.0,0.0023770419999777914,0.0023770419999777914,0.003060250000032738,0.0021292499999958636,0.0009470829999713715,0.001085833000047387,0.00029595799998105576,3.8042000028326584e-05,0.10536416700000473,,,,,,,,,
7,18,SIGN Bidirectional,15.917632487615434,4.891537324464154,0.07390546131447293,0.13324991700000055,0.014866291000032561,0.174666875000014,,,,,,,,,0.13324991700000055,0.1332399149999901,1.0002000010445045e-05,0.3227830830000471,,,,,,,,,,,,,,,,,,,,,,,,0.00023891600000069957,17.0,2.0,0.01446320799999512,0.005258040999990499,0.0011859169999866026,0.00038341599997693265,3.67499999924803e-05,0.11167366700004777
7,19,Random Projection,17.000363830933125,4.671877309682188,0.0748009465436803,0.1128472079999483,0.014946833000010429,0.17336475000001883,0.00022625000002562956,0.004056082999966293,0.002505165999991732,0.0010845830000221213,0.0011364999999727843,0.0004497500000297805,6.916600000295148e-05,0.10330962500000851,0.1128472079999483,0.1128371230000198,1.0084999928494653e-05,0.30115879099997755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,19,Random Sampling,25.281830998841663,2.169586104951959,0.03801194898312513,0.24927849999994578,0.014946833000010429,0.19324474999996255,,,,,,,,,0.24927849999994578,0.2492720839999265,6.416000019271451e-06,0.45747008299991876,0.005220750000034968,0.009175916999993206,0.10522233299997197,0.0007442089999472046,0.0027978339999776836,0.12611104100000148,,,,,,,,,,,,,,,,,,,,,,,,,,
7,19,Non-random,21.487578943202074,0.613340724316334,0.012783446712018143,0.4747004590000188,0.014946833000010429,0.19085824999996248,,,,,,,,,0.4747004590000188,0.4746964180000077,4.0410000110568944e-06,0.6805055419999917,,,,,,,0.4261580419999973,0.04816991699999562,0.00036845900001480913,,,,,,,,,,,,,,,,,,,,,,,
7,19,CountSketch,16.3334205255958,3.730820399113082,0.07208418819755391,0.12768966599998066,0.014946833000010429,0.1804254589999914,,,,,,,,,0.12768966599998066,0.13062499999995225,0.0,0.3230619579999825,,,,,,,,,,7.749999997486157e-05,17.0,50.0,85.0,0.0,0.002970833999995648,0.002970833999995648,0.003404083000020819,0.0024880419999817605,0.0009210000000052787,0.0009701660000018819,0.00017124999999396096,3.7540999983320944e-05,0.11661374999999907,,,,,,,,,
7,19,SIGN Bidirectional,16.23208302412006,4.843939393939394,0.07499479963029715,0.13735529099994892,0.014946833000010429,0.17856404100001555,,,,,,,,,0.13735529099994892,0.13734345900007838,1.1831999870537402e-05,0.3308661649999749,,,,,,,,,,,,,,,,,,,,,,,,0.000349416000005931,17.0,2.0,0.014107749999993757,0.0050625829999830785,0.001060375000008662,0.00020758400000886468,3.7584000040169485e-05,0.11651816700003792
7,20,Random Projection,16.822736969767057,4.0638580931263855,0.07136842777776756,0.13453608300000042,0.014881749999972271,0.17917795799996838,0.00023804199997812248,0.0039249170000061895,0.0023971659999801886,0.0009099580000224705,0.0011199580000038623,0.000328540999987581,8.362500000202999e-05,0.1255219579999789,0.13453608300000042,0.13452416499995934,1.1918000041077903e-05,0.3285957909999411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,20,Random Sampling,23.815170616371223,1.8712121212121213,0.032626444757296896,0.2280397080000398,0.014881749999972271,0.2098405419999949,,,,,,,,,0.2280397080000398,0.2280311249999727,8.583000067119428e-06,0.452762000000007,0.0052216249999901265,0.009447792000003119,0.1241537499999481,0.0007418750000169894,0.0028481670000246595,0.08561791599998969,,,,,,,,,,,,,,,,,,,,,,,,,,
7,20,Non-random,21.57245997699823,0.5042867701404287,0.010080591887964063,0.47420883300003425,0.014881749999972271,0.22642400000000862,,,,,,,,,0.47420883300003425,0.47420474999995577,4.083000078480836e-06,0.7155145830000151,,,,,,,0.42090495799999417,0.052932916999964164,0.0003668749999974352,,,,,,,,,,,,,,,,,,,,,,,
7,20,CountSketch,16.431378890447395,3.676459719142646,0.07208433347304055,0.11927691700003606,0.014881749999972271,0.17152408399999786,,,,,,,,,0.11927691700003606,0.12161395999999058,0.0,0.3056827510000062,,,,,,,,,,7.84590000080243e-05,17.0,54.0,84.0,0.0,0.0023702500000126747,0.0023702500000126747,0.0032405840000251374,0.0022133339999754753,0.0010253329999727612,0.0010004170000001977,0.00017154199997548858,3.700000002027082e-05,0.10910679099998788,,,,,,,,,
7,20,SIGN Bidirectional,15.726718058416834,4.326755358462676,0.07162029707146136,0.1284556669999688,0.014881749999972271,0.17621470900002123,,,,,,,,,0.1284556669999688,0.12844687399996246,8.793000006335205e-06,0.3195521259999623,,,,,,,,,,,,,,,,,,,,,,,,0.00023554199998443437,17.0,2.0,0.013456582999992861,0.004909333000000515,0.0012849579999851812,0.00039304099999526443,3.724999999121792e-05,0.10813016700001299
8,1,Random Projection,15.779165760113282,5.833333333333333,0.0736960537556276,0.12734595899996748,0.015316915999960656,0.17591150000004063,0.0002425830000447604,0.004534499999977015,0.0029534579999790367,0.0010104159999855256,0.001001250000001619,0.00026274999999031934,3.858399998080131e-05,0.11729216700001643,0.12734595899996748,0.1273357079999755,1.0250999991967547e-05,0.31857437499996877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,Random Sampling,25.618824475194387,3.868055555555556,0.044659879106772854,0.32026320799997166,0.015316915999960656,0.18827504099999715,,,,,,,,,0.32026320799997166,0.32025483399991117,8.374000060484832e-06,0.5238551649999295,0.005217291999997542,0.009204749999980777,0.15341987499999732,0.0008233749999817519,0.002814499999999498,0.14877504199995428,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,Non-random,21.067528395112767,1.5486111111111112,0.02867340868530638,0.49829812500001935,0.015316915999960656,0.2033322919999705,,,,,,,,,0.49829812500001935,0.49829399999998714,4.12500003221794e-06,0.7169473329999505,,,,,,,0.43284687499999563,0.06504791700001533,0.00039920799997616996,,,,,,,,,,,,,,,,,,,,,,,
8,1,CountSketch,14.641418466128655,5.298611111111112,0.07536253944053704,0.11664604100002407,0.015316915999960656,0.18046674999999368,,,,,,,,,0.11664604100002407,0.11895987700012256,0.0,0.3124297069999784,,,,,,,,,,7.91250000133914e-05,18.0,46.0,78.0,0.0,0.002353167000023859,0.002353167000023859,0.0033469580000087262,0.002119458000038321,0.0009877090000145472,0.0009847919999970145,0.00026166699996110765,4.116700000622586e-05,0.10643266700003551,,,,,,,,,
8,1,SIGN Bidirectional,14.83146687914274,5.8888888888888875,0.07812035680548711,0.1321450830000117,0.015316915999960656,0.18048512500001834,,,,,,,,,0.1321450830000117,0.1321332069999812,1.187600003049738e-05,0.3279471239999907,,,,,,,,,,,,,,,,,,,,,,,,0.0002516249999757747,18.0,2.0,0.015030166000030931,0.005433208999988892,0.0011325419999934638,0.00041829100001677944,7.420800000090821e-05,0.10979316599997446
8,2,Random Projection,14.788923232592243,5.847222222222221,0.08277265765111272,0.11491395799998827,0.014981832999978906,0.17831495900003347,0.0002482919999806654,0.004117541000027813,0.002061167000022124,0.0009299170000076629,0.001139458000011473,0.0003822910000508273,7.670899998402092e-05,0.10594845899998973,0.11491395799998827,0.11490383400007431,1.012399991395796e-05,0.30821075000000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2,Random Sampling,25.62913068167817,4.729166666666666,0.040715606470245275,0.3097640419999834,0.014981832999978906,0.1850803749999841,,,,,,,,,0.3097640419999834,0.3097559160000287,8.125999954700092e-06,0.5098262499999464,0.005196624999996402,0.009330916999999772,0.13606154100000367,0.0008533330000091155,0.0029225419999647784,0.15539095800005498,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2,Non-random,21.27774785888066,1.4791666666666667,0.02655647382920112,0.49238587500002495,0.014981832999978906,0.18343233299998474,,,,,,,,,0.49238587500002495,0.49238229200000205,3.583000022899796e-06,0.6908000409999886,,,,,,,0.430008708999992,0.062007375000007414,0.00036620800000264353,,,,,,,,,,,,,,,,,,,,,,,
8,2,CountSketch,14.6448481802987,5.756944444444445,0.07773271144415736,0.125139082999965,0.014981832999978906,0.17223533300000327,,,,,,,,,0.125139082999965,0.127469374000043,0.0,0.3123562489999472,,,,,,,,,,7.487499999569991e-05,18.0,53.0,78.0,0.0,0.00236250000000382,0.00236250000000382,0.003160415999957422,0.0027470000000562322,0.0012570000000096115,0.0010804579999899033,0.00041783300002862234,3.858299999137671e-05,0.11396820900000648,,,,,,,,,
8,2,SIGN Bidirectional,14.55848405363883,5.229166666666666,0.07302351688304701,0.1354195829999867,0.014981832999978906,0.17334879199995612,,,,,,,,,0.1354195829999867,0.1354103340000279,9.248999958799686e-06,0.3237502079999217,,,,,,,,,,,,,,,,,,,,,,,,0.0002425839999773416,18.0,2.0,0.01379900000000589,0.0054833330000292335,0.001369542000020374,0.0004084999999918182,3.775000004679896e-05,0.11406962499995643
8,3,Random Projection,15.124581004838086,6.041666666666667,0.07455137246065871,0.12030816699996194,0.014874833000021681,0.1747020409999891,0.00024137499997323175,0.004341958999987128,0.003034249999984695,0.0014004170000134764,0.0011786669999764854,0.0004495839999663076,3.8291000009849085e-05,0.1096148340000127,0.12030816699996194,0.12029937699992388,8.790000038061407e-06,0.3098850409999727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,3,Random Sampling,25.512375246987233,3.7569444444444446,0.039702875638996965,0.2753710000000069,0.014874833000021681,0.1896203339999829,,,,,,,,,0.2753710000000069,0.2753616250000164,9.374999990541255e-06,0.4798661670000115,0.005287624999994023,0.009192083000016282,0.1264478339999755,0.0008280840000338685,0.0030715830000076494,0.13053441599998905,,,,,,,,,,,,,,,,,,,,,,,,,,
8,3,Non-random,21.33892397979623,1.6666666666666665,0.028727989575328294,0.49896366600000874,0.014874833000021681,0.19033333400000174,,,,,,,,,0.49896366600000874,0.49895966700000827,3.9990000004763715e-06,0.7041718330000322,,,,,,,0.4358427910000273,0.0627209589999893,0.0003959169999916412,,,,,,,,,,,,,,,,,,,,,,,
8,3,CountSketch,14.954425009595832,5.9513888888888875,0.07549019619311013,0.13144241700001658,0.014874833000021681,0.17685920799999622,,,,,,,,,0.13144241700001658,0.13377954300000283,0.0,0.32317645800003447,,,,,,,,,,7.683300003691329e-05,18.0,49.0,85.0,0.0,0.0023755419999815786,0.0023755419999815786,0.0032207500000254186,0.002863084000011895,0.001183166999965124,0.0012292910000155644,0.00034304199999724005,4.2667000002438726e-05,0.12006962499998508,,,,,,,,,
8,3,SIGN Bidirectional,14.620225694554435,5.986111111111111,0.08112305153232578,0.1301535000000058,0.014874833000021681,0.1778319169999918,,,,,,,,,0.1301535000000058,0.13014337400005616,1.0125999949650577e-05,0.3228602500000193,,,,,,,,,,,,,,,,,,,,,,,,0.00025333399997862216,18.0,2.0,0.014605041000038455,0.005635707999999795,0.0012100420000251688,0.00041316599998708625,3.90000000152213e-05,0.10798708300001181
8,4,Random Projection,15.028383084268212,5.576388888888889,0.0781603488761597,0.1262479579999649,0.014971125000045049,0.1768929159999857,0.0002479999999991378,0.004057416999955876,0.003015167000000929,0.0010251250000123946,0.0012405420000050071,0.0002774999999815009,4.0583000043170614e-05,0.11633133300000509,0.1262479579999649,0.1262356670000031,1.2290999961805937e-05,0.31811199899999565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4,Random Sampling,25.389860998407897,4.625,0.03465572311517531,0.3260303750000162,0.014971125000045049,0.1866628749999677,,,,,,,,,0.3260303750000162,0.32602225100004034,8.123999975850893e-06,0.5276643750000289,0.005203332999997201,0.009175958000014361,0.14560866699997632,0.0007836670000074264,0.0028218340000307762,0.16242879200001425,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4,Non-random,21.325282701029572,1.4791666666666665,0.02238339570232631,0.49713429199999837,0.014971125000045049,0.1847215829999982,,,,,,,,,0.49713429199999837,0.49713037499998336,3.917000015007943e-06,0.6968270000000416,,,,,,,0.4349354999999946,0.06182912500003113,0.000365749999957643,,,,,,,,,,,,,,,,,,,,,,,
8,4,CountSketch,15.319573922355225,5.972222222222223,0.07596356610469553,0.1375447919999715,0.014971125000045049,0.17347629199997527,,,,,,,,,0.1375447919999715,0.13986012700007677,0.0,0.3259922089999918,,,,,,,,,,8.25000000190812e-05,18.0,46.0,86.0,0.0,0.0023506250000195905,0.0023506250000195905,0.0033770000000004075,0.002737500000023374,0.0011527919999707592,0.001275417000044854,0.000482708999982151,8.166699996081661e-05,0.12596929200003615,,,,,,,,,
8,4,SIGN Bidirectional,15.52748752166448,5.972222222222223,0.07668852565115103,0.12986487500000976,0.014971125000045049,0.1725947079999628,,,,,,,,,0.12986487500000976,0.12985520900008396,9.665999925800861e-06,0.3174307080000176,,,,,,,,,,,,,,,,,,,,,,,,0.00024700000000166256,18.0,2.0,0.015181000000040967,0.005633750000015425,0.0011452500000359578,0.00044429199999740376,3.9749999984906026e-05,0.10716416700000764
8,5,Random Projection,15.000470276047247,5.180555555555555,0.07978113436740994,0.1246853339999916,0.014842708999992738,0.17162616699999944,0.00024104200002739162,0.004344292000041605,0.0026663339999686286,0.0010912500000017644,0.0011368750000428918,0.0004153329999780908,3.9249999986168405e-05,0.11474429099996541,0.1246853339999916,0.12467866700001196,6.666999979643151e-06,0.3111542099999838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5,Random Sampling,25.768283857730857,4.9444444444444455,0.038877622352115865,0.30830729199999496,0.014842708999992738,0.18920570800003134,,,,,,,,,0.30830729199999496,0.30829791700006126,9.374999933697836e-06,0.512355709000019,0.005202375000010306,0.009125707999999122,0.13632445799999005,0.000830084000028819,0.0029538750000028813,0.1538614170000301,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5,Non-random,21.10333447595135,1.5069444444444444,0.026037567446955262,0.5144259999999576,0.014842708999992738,0.20416945900001338,,,,,,,,,0.5144259999999576,0.5144217929999968,4.20699996084295e-06,0.7334381679999638,,,,,,,0.44457504199999676,0.06945220900001914,0.0003945419999809019,,,,,,,,,,,,,,,,,,,,,,,
